Hospital Group Name,Hospital,Date,DayGAR,Capacity,ED Beds,Time,Trolleys,Datetime,Hour,DayOfWeek,DayOfMonth,Month,Quarter,WeekOfYear,IsWeekend,IsMonday,IsFriday,Hour_sin,Hour_cos,Day_sin,Day_cos,Month_sin,Month_cos,IsHoliday,IsSummer,IsWinter,IsPeakHour,IsLowHour,Hospital_Code,Lag_ED Beds_1,Lag_ED Beds_2,Lag_ED Beds_3,Lag_ED Beds_4,Lag_ED Beds_5,Lag_ED Beds_6,Lag_ED Beds_7,Rolling_Mean_3_ED Beds,Rolling_Mean_7_ED Beds,Lag_Trolleys_1,Lag_Trolleys_2,Lag_Trolleys_3,Lag_Trolleys_4,Lag_Trolleys_5,Lag_Trolleys_6,Lag_Trolleys_7,Rolling_Mean_3_Trolleys,Rolling_Mean_7_Trolleys,Lag_Capacity_1,Lag_Capacity_2,Lag_Capacity_3,Lag_Capacity_4,Lag_Capacity_5,Lag_Capacity_6,Lag_Capacity_7,Rolling_Mean_3_Capacity,Rolling_Mean_7_Capacity
HSE South West,Mercy University Hospital,2025-01-20,Monday,15,13.0,08:00,10,2025-01-20 08:00:00,8,0,20,1,1,4,0,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,1,0,1,1,23.0,14.0,8.0,34.0,20.0,9.0,29.0,16.666666666666668,17.285714285714285,4.0,5.0,4.0,1.0,2.0,3.0,7.0,6.333333333333333,4.142857142857143,15.0,15.0,15.0,14.0,14.0,14.0,11.0,15.0,14.571428571428571
HSE South West,Mercy University Hospital,2025-01-20,Monday,15,13.0,14:00,10,2025-01-20 14:00:00,14,0,20,1,1,4,0,1,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,1,0,0,1,13.0,23.0,14.0,8.0,34.0,20.0,9.0,16.333333333333332,17.857142857142858,10.0,4.0,5.0,4.0,1.0,2.0,3.0,8.0,5.142857142857143,15.0,15.0,15.0,15.0,14.0,14.0,14.0,15.0,14.714285714285714
HSE South West,Mercy University Hospital,2025-01-20,Monday,15,30.0,20:00,16,2025-01-20 20:00:00,20,0,20,1,1,4,0,1,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,1,1,0,1,13.0,13.0,23.0,14.0,8.0,34.0,20.0,18.666666666666668,19.285714285714285,10.0,10.0,4.0,5.0,4.0,1.0,2.0,12.0,7.142857142857143,15.0,15.0,15.0,15.0,15.0,14.0,14.0,15.0,14.857142857142858
HSE South West,Mercy University Hospital,2025-01-21,Tuesday,11,11.0,08:00,25,2025-01-21 08:00:00,8,1,21,1,1,4,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,1,0,1,1,30.0,13.0,13.0,23.0,14.0,8.0,34.0,18.0,16.0,16.0,10.0,10.0,4.0,5.0,4.0,1.0,17.0,10.571428571428571,15.0,15.0,15.0,15.0,15.0,15.0,14.0,13.666666666666666,14.428571428571429
HSE South West,Mercy University Hospital,2025-01-21,Tuesday,11,30.0,14:00,21,2025-01-21 14:00:00,14,1,21,1,1,4,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,1,0,0,1,11.0,30.0,13.0,13.0,23.0,14.0,8.0,23.666666666666668,19.142857142857142,25.0,16.0,10.0,10.0,4.0,5.0,4.0,20.666666666666668,13.0,11.0,15.0,15.0,15.0,15.0,15.0,15.0,12.333333333333334,13.857142857142858
HSE South West,Mercy University Hospital,2025-01-21,Tuesday,11,49.0,20:00,15,2025-01-21 20:00:00,20,1,21,1,1,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,1,1,0,1,30.0,11.0,30.0,13.0,13.0,23.0,14.0,30.0,24.142857142857142,21.0,25.0,16.0,10.0,10.0,4.0,5.0,20.333333333333332,14.428571428571429,11.0,11.0,15.0,15.0,15.0,15.0,15.0,11.0,13.285714285714286
HSE South West,Mercy University Hospital,2025-01-22,Wednesday,15,20.0,08:00,20,2025-01-22 08:00:00,8,2,22,1,1,4,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,1,0,1,1,49.0,30.0,11.0,30.0,13.0,13.0,23.0,33.0,23.714285714285715,15.0,21.0,25.0,16.0,10.0,10.0,4.0,18.666666666666668,16.714285714285715,11.0,11.0,11.0,15.0,15.0,15.0,15.0,12.333333333333334,13.285714285714286
HSE South West,Mercy University Hospital,2025-01-22,Wednesday,15,40.0,14:00,13,2025-01-22 14:00:00,14,2,22,1,1,4,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,1,0,0,1,20.0,49.0,30.0,11.0,30.0,13.0,13.0,36.333333333333336,27.571428571428573,20.0,15.0,21.0,25.0,16.0,10.0,10.0,16.0,17.142857142857142,15.0,11.0,11.0,11.0,15.0,15.0,15.0,13.666666666666666,13.285714285714286
HSE South West,Mercy University Hospital,2025-01-22,Wednesday,15,42.0,20:00,12,2025-01-22 20:00:00,20,2,22,1,1,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,1,1,0,1,40.0,20.0,49.0,30.0,11.0,30.0,13.0,34.0,31.714285714285715,13.0,20.0,15.0,21.0,25.0,16.0,10.0,15.0,17.428571428571427,15.0,15.0,11.0,11.0,11.0,15.0,15.0,15.0,13.285714285714286
HSE South West,Mercy University Hospital,2025-01-23,Thursday,16,8.0,08:00,25,2025-01-23 08:00:00,8,3,23,1,1,4,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,1,0,1,1,42.0,40.0,20.0,49.0,30.0,11.0,30.0,30.0,28.571428571428573,12.0,13.0,20.0,15.0,21.0,25.0,16.0,16.666666666666668,18.714285714285715,15.0,15.0,15.0,11.0,11.0,11.0,15.0,15.333333333333334,13.428571428571429
HSE South West,Mercy University Hospital,2025-01-23,Thursday,16,27.0,14:00,18,2025-01-23 14:00:00,14,3,23,1,1,4,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,1,0,0,1,8.0,42.0,40.0,20.0,49.0,30.0,11.0,25.666666666666668,30.857142857142858,25.0,12.0,13.0,20.0,15.0,21.0,25.0,18.333333333333332,17.714285714285715,16.0,15.0,15.0,15.0,11.0,11.0,11.0,15.666666666666666,14.142857142857142
HSE South West,Mercy University Hospital,2025-01-23,Thursday,16,31.0,20:00,11,2025-01-23 20:00:00,20,3,23,1,1,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,1,1,0,1,27.0,8.0,42.0,40.0,20.0,49.0,30.0,22.0,31.0,18.0,25.0,12.0,13.0,20.0,15.0,21.0,18.0,16.285714285714285,16.0,16.0,15.0,15.0,15.0,11.0,11.0,16.0,14.857142857142858
HSE South West,Mercy University Hospital,2025-01-24,Friday,11,19.0,08:00,13,2025-01-24 08:00:00,8,4,24,1,1,4,0,0,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,1,0,1,1,31.0,27.0,8.0,42.0,40.0,20.0,49.0,25.666666666666668,26.714285714285715,11.0,18.0,25.0,12.0,13.0,20.0,15.0,14.0,16.0,16.0,16.0,16.0,15.0,15.0,15.0,11.0,14.333333333333334,14.857142857142858
HSE South West,Mercy University Hospital,2025-01-24,Friday,11,28.0,14:00,13,2025-01-24 14:00:00,14,4,24,1,1,4,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,1,0,0,1,19.0,31.0,27.0,8.0,42.0,40.0,20.0,26.0,27.857142857142858,13.0,11.0,18.0,25.0,12.0,13.0,20.0,12.333333333333334,15.0,11.0,16.0,16.0,16.0,15.0,15.0,15.0,12.666666666666666,14.285714285714286
HSE South West,Mercy University Hospital,2025-01-24,Friday,11,26.0,20:00,7,2025-01-24 20:00:00,20,4,24,1,1,4,0,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,1,1,0,1,28.0,19.0,31.0,27.0,8.0,42.0,40.0,24.333333333333332,25.857142857142858,13.0,13.0,11.0,18.0,25.0,12.0,13.0,11.0,14.142857142857142,11.0,11.0,16.0,16.0,16.0,15.0,15.0,11.0,13.714285714285714
HSE South West,Mercy University Hospital,2025-01-25,Saturday,11,8.0,08:00,10,2025-01-25 08:00:00,8,5,25,1,1,4,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,1,0,1,1,26.0,28.0,19.0,31.0,27.0,8.0,42.0,20.666666666666668,21.0,7.0,13.0,13.0,11.0,18.0,25.0,12.0,10.0,13.857142857142858,11.0,11.0,11.0,16.0,16.0,16.0,15.0,11.0,13.142857142857142
HSE South West,Mercy University Hospital,2025-01-25,Saturday,11,22.0,14:00,4,2025-01-25 14:00:00,14,5,25,1,1,4,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,1,0,0,1,8.0,26.0,28.0,19.0,31.0,27.0,8.0,18.666666666666668,23.0,10.0,7.0,13.0,13.0,11.0,18.0,25.0,7.0,10.857142857142858,11.0,11.0,11.0,11.0,16.0,16.0,16.0,11.0,12.428571428571429
HSE South West,Mercy University Hospital,2025-01-25,Saturday,11,28.0,20:00,0,2025-01-25 20:00:00,20,5,25,1,1,4,1,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,1,1,0,1,22.0,8.0,26.0,28.0,19.0,31.0,27.0,19.333333333333332,23.142857142857142,4.0,10.0,7.0,13.0,13.0,11.0,18.0,4.666666666666667,8.285714285714286,11.0,11.0,11.0,11.0,11.0,16.0,16.0,11.0,11.714285714285714
HSE South West,Mercy University Hospital,2025-01-26,Sunday,15,14.0,08:00,4,2025-01-26 08:00:00,8,6,26,1,1,4,1,0,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,0,1,0,1,1,28.0,22.0,8.0,26.0,28.0,19.0,31.0,21.333333333333332,20.714285714285715,0.0,4.0,10.0,7.0,13.0,13.0,11.0,2.6666666666666665,7.285714285714286,11.0,11.0,11.0,11.0,11.0,11.0,16.0,12.333333333333334,11.571428571428571
HSE South West,Mercy University Hospital,2025-01-26,Sunday,15,15.0,14:00,4,2025-01-26 14:00:00,14,6,26,1,1,4,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,0,1,0,0,1,14.0,28.0,22.0,8.0,26.0,28.0,19.0,19.0,20.142857142857142,4.0,0.0,4.0,10.0,7.0,13.0,13.0,2.6666666666666665,6.0,15.0,11.0,11.0,11.0,11.0,11.0,11.0,13.666666666666666,12.142857142857142
HSE South West,Mercy University Hospital,2025-01-26,Sunday,15,21.0,20:00,5,2025-01-26 20:00:00,20,6,26,1,1,4,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,0,1,1,0,1,15.0,14.0,28.0,22.0,8.0,26.0,28.0,16.666666666666668,19.142857142857142,4.0,4.0,0.0,4.0,10.0,7.0,13.0,4.333333333333333,4.857142857142857,15.0,15.0,11.0,11.0,11.0,11.0,11.0,15.0,12.714285714285714
HSE South West,Mercy University Hospital,2025-01-27,Monday,16,26.0,08:00,13,2025-01-27 08:00:00,8,0,27,1,1,5,0,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,1,0,1,1,21.0,15.0,14.0,28.0,22.0,8.0,26.0,20.666666666666668,19.142857142857142,5.0,4.0,4.0,0.0,4.0,10.0,7.0,7.333333333333333,5.714285714285714,15.0,15.0,15.0,11.0,11.0,11.0,11.0,15.333333333333334,13.428571428571429
HSE South West,Mercy University Hospital,2025-01-27,Monday,16,56.0,14:00,10,2025-01-27 14:00:00,14,0,27,1,1,5,0,1,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,1,0,0,1,26.0,21.0,15.0,14.0,28.0,22.0,8.0,34.333333333333336,26.0,13.0,5.0,4.0,4.0,0.0,4.0,10.0,9.333333333333334,5.714285714285714,16.0,15.0,15.0,15.0,11.0,11.0,11.0,15.666666666666666,14.142857142857142
HSE South West,Mercy University Hospital,2025-01-27,Monday,16,49.0,20:00,11,2025-01-27 20:00:00,20,0,27,1,1,5,0,1,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,1,1,0,1,56.0,26.0,21.0,15.0,14.0,28.0,22.0,43.666666666666664,29.857142857142858,10.0,13.0,5.0,4.0,4.0,0.0,4.0,11.333333333333334,6.714285714285714,16.0,16.0,15.0,15.0,15.0,11.0,11.0,16.0,14.857142857142858
HSE South West,Mercy University Hospital,2025-01-28,Tuesday,11,37.0,08:00,25,2025-01-28 08:00:00,8,1,28,1,1,5,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,1,0,1,1,49.0,56.0,26.0,21.0,15.0,14.0,28.0,47.333333333333336,31.142857142857142,11.0,10.0,13.0,5.0,4.0,4.0,0.0,15.333333333333334,10.285714285714286,16.0,16.0,16.0,15.0,15.0,15.0,11.0,14.333333333333334,14.857142857142858
HSE South West,Mercy University Hospital,2025-01-28,Tuesday,11,54.0,14:00,25,2025-01-28 14:00:00,14,1,28,1,1,5,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,1,0,0,1,37.0,49.0,56.0,26.0,21.0,15.0,14.0,46.666666666666664,36.857142857142854,25.0,11.0,10.0,13.0,5.0,4.0,4.0,20.333333333333332,13.285714285714286,11.0,16.0,16.0,16.0,15.0,15.0,15.0,12.666666666666666,14.285714285714286
HSE South West,Mercy University Hospital,2025-01-28,Tuesday,11,48.0,20:00,16,2025-01-28 20:00:00,20,1,28,1,1,5,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,1,1,0,1,54.0,37.0,49.0,56.0,26.0,21.0,15.0,46.333333333333336,41.57142857142857,25.0,25.0,11.0,10.0,13.0,5.0,4.0,22.0,15.0,11.0,11.0,16.0,16.0,16.0,15.0,15.0,11.0,13.714285714285714
HSE South West,Mercy University Hospital,2025-01-29,Wednesday,16,30.0,08:00,29,2025-01-29 08:00:00,8,2,29,1,1,5,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,1,0,1,1,48.0,54.0,37.0,49.0,56.0,26.0,21.0,44.0,42.857142857142854,16.0,25.0,25.0,11.0,10.0,13.0,5.0,23.333333333333332,18.428571428571427,11.0,11.0,11.0,16.0,16.0,16.0,15.0,12.666666666666666,13.857142857142858
HSE South West,Mercy University Hospital,2025-01-29,Wednesday,16,35.0,14:00,26,2025-01-29 14:00:00,14,2,29,1,1,5,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,1,0,0,1,30.0,48.0,54.0,37.0,49.0,56.0,26.0,37.666666666666664,44.142857142857146,29.0,16.0,25.0,25.0,11.0,10.0,13.0,23.666666666666668,20.285714285714285,16.0,11.0,11.0,11.0,16.0,16.0,16.0,14.333333333333334,13.857142857142858
HSE South West,Mercy University Hospital,2025-01-29,Wednesday,16,30.0,20:00,13,2025-01-29 20:00:00,20,2,29,1,1,5,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,1,1,0,1,35.0,30.0,48.0,54.0,37.0,49.0,56.0,31.666666666666668,40.42857142857143,26.0,29.0,16.0,25.0,25.0,11.0,10.0,22.666666666666668,20.714285714285715,16.0,16.0,11.0,11.0,11.0,16.0,16.0,16.0,13.857142857142858
HSE South West,Mercy University Hospital,2025-01-30,Thursday,16,10.0,08:00,21,2025-01-30 08:00:00,8,3,30,1,1,5,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,1,0,1,1,30.0,35.0,30.0,48.0,54.0,37.0,49.0,25.0,34.857142857142854,13.0,26.0,29.0,16.0,25.0,25.0,11.0,20.0,22.142857142857142,16.0,16.0,16.0,11.0,11.0,11.0,16.0,16.0,13.857142857142858
HSE South West,Mercy University Hospital,2025-01-30,Thursday,16,29.0,14:00,15,2025-01-30 14:00:00,14,3,30,1,1,5,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,1,0,0,1,10.0,30.0,35.0,30.0,48.0,54.0,37.0,23.0,33.714285714285715,21.0,13.0,26.0,29.0,16.0,25.0,25.0,16.333333333333332,20.714285714285715,16.0,16.0,16.0,16.0,11.0,11.0,11.0,16.0,14.571428571428571
HSE South West,Mercy University Hospital,2025-01-30,Thursday,16,50.0,20:00,8,2025-01-30 20:00:00,20,3,30,1,1,5,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,1,1,0,1,29.0,10.0,30.0,35.0,30.0,48.0,54.0,29.666666666666668,33.142857142857146,15.0,21.0,13.0,26.0,29.0,16.0,25.0,14.666666666666666,18.285714285714285,16.0,16.0,16.0,16.0,16.0,11.0,11.0,16.0,15.285714285714286
HSE South West,Mercy University Hospital,2025-01-31,Friday,11,28.0,08:00,17,2025-01-31 08:00:00,8,4,31,1,1,5,0,0,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1,0,1,0,1,1,50.0,29.0,10.0,30.0,35.0,30.0,48.0,35.666666666666664,30.285714285714285,8.0,15.0,21.0,13.0,26.0,29.0,16.0,13.333333333333334,18.428571428571427,16.0,16.0,16.0,16.0,16.0,16.0,11.0,14.333333333333334,15.285714285714286
HSE South West,Mercy University Hospital,2025-01-31,Friday,11,40.0,14:00,14,2025-01-31 14:00:00,14,4,31,1,1,5,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1,0,1,0,0,1,28.0,50.0,29.0,10.0,30.0,35.0,30.0,39.333333333333336,31.714285714285715,17.0,8.0,15.0,21.0,13.0,26.0,29.0,13.0,16.285714285714285,11.0,16.0,16.0,16.0,16.0,16.0,16.0,12.666666666666666,14.571428571428571
HSE South West,Mercy University Hospital,2025-01-31,Friday,11,56.0,20:00,9,2025-01-31 20:00:00,20,4,31,1,1,5,0,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,1,0,1,1,0,1,40.0,28.0,50.0,29.0,10.0,30.0,35.0,41.333333333333336,34.714285714285715,14.0,17.0,8.0,15.0,21.0,13.0,26.0,13.333333333333334,13.857142857142858,11.0,11.0,16.0,16.0,16.0,16.0,16.0,11.0,13.857142857142858
HSE South West,Mercy University Hospital,2025-02-01,Saturday,10,17.0,08:00,11,2025-02-01 08:00:00,8,5,1,2,1,5,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,0,1,1,56.0,40.0,28.0,50.0,29.0,10.0,30.0,37.666666666666664,32.857142857142854,9.0,14.0,17.0,8.0,15.0,21.0,13.0,11.333333333333334,13.571428571428571,11.0,11.0,11.0,16.0,16.0,16.0,16.0,10.666666666666666,13.0
HSE South West,Mercy University Hospital,2025-02-01,Saturday,10,27.0,14:00,7,2025-02-01 14:00:00,14,5,1,2,1,5,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,17.0,56.0,40.0,28.0,50.0,29.0,10.0,33.333333333333336,35.285714285714285,11.0,9.0,14.0,17.0,8.0,15.0,21.0,9.0,11.571428571428571,10.0,11.0,11.0,11.0,16.0,16.0,16.0,10.333333333333334,12.142857142857142
HSE South West,Mercy University Hospital,2025-02-01,Saturday,10,29.0,20:00,6,2025-02-01 20:00:00,20,5,1,2,1,5,1,0,0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,1,0,1,27.0,17.0,56.0,40.0,28.0,50.0,29.0,24.333333333333332,35.285714285714285,7.0,11.0,9.0,14.0,17.0,8.0,15.0,8.0,10.285714285714286,10.0,10.0,11.0,11.0,11.0,16.0,16.0,10.0,11.285714285714286
HSE South West,Mercy University Hospital,2025-02-02,Sunday,16,15.0,08:00,9,2025-02-02 08:00:00,8,6,2,2,1,5,1,0,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,1,0,1,1,29.0,27.0,17.0,56.0,40.0,28.0,50.0,23.666666666666668,30.285714285714285,6.0,7.0,11.0,9.0,14.0,17.0,8.0,7.333333333333333,10.428571428571429,10.0,10.0,10.0,11.0,11.0,11.0,16.0,12.0,11.285714285714286
HSE South West,Mercy University Hospital,2025-02-02,Sunday,16,17.0,14:00,7,2025-02-02 14:00:00,14,6,2,2,1,5,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,15.0,29.0,27.0,17.0,56.0,40.0,28.0,20.333333333333332,28.714285714285715,9.0,6.0,7.0,11.0,9.0,14.0,17.0,7.333333333333333,9.0,16.0,10.0,10.0,10.0,11.0,11.0,11.0,14.0,12.0
HSE South West,Mercy University Hospital,2025-02-02,Sunday,16,21.0,20:00,7,2025-02-02 20:00:00,20,6,2,2,1,5,1,0,0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,1,1,0,1,17.0,15.0,29.0,27.0,17.0,56.0,40.0,17.666666666666668,26.0,7.0,9.0,6.0,7.0,11.0,9.0,14.0,7.666666666666667,8.0,16.0,16.0,10.0,10.0,10.0,11.0,11.0,16.0,12.714285714285714
HSE South West,Mercy University Hospital,2025-02-03,Monday,11,24.0,08:00,17,2025-02-03 08:00:00,8,0,3,2,1,6,0,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0,1,1,21.0,17.0,15.0,29.0,27.0,17.0,56.0,20.666666666666668,21.428571428571427,7.0,7.0,9.0,6.0,7.0,11.0,9.0,10.333333333333334,9.142857142857142,16.0,16.0,16.0,10.0,10.0,10.0,11.0,14.333333333333334,12.714285714285714
HSE South West,Mercy University Hospital,2025-02-03,Monday,11,38.0,14:00,18,2025-02-03 14:00:00,14,0,3,2,1,6,0,1,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,24.0,21.0,17.0,15.0,29.0,27.0,17.0,27.666666666666668,24.428571428571427,17.0,7.0,7.0,9.0,6.0,7.0,11.0,14.0,10.142857142857142,11.0,16.0,16.0,16.0,10.0,10.0,10.0,12.666666666666666,12.857142857142858
HSE South West,Mercy University Hospital,2025-02-03,Monday,11,50.0,20:00,20,2025-02-03 20:00:00,20,0,3,2,1,6,0,1,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,1,0,1,38.0,24.0,21.0,17.0,15.0,29.0,27.0,37.333333333333336,27.714285714285715,18.0,17.0,7.0,7.0,9.0,6.0,7.0,18.333333333333332,12.0,11.0,11.0,16.0,16.0,16.0,10.0,10.0,11.0,13.0
HSE South West,Mercy University Hospital,2025-02-04,Tuesday,18,6.0,08:00,28,2025-02-04 08:00:00,8,1,4,2,1,6,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,1,0,1,1,50.0,38.0,24.0,21.0,17.0,15.0,29.0,31.333333333333332,24.428571428571427,20.0,18.0,17.0,7.0,7.0,9.0,6.0,22.0,15.142857142857142,11.0,11.0,11.0,16.0,16.0,16.0,10.0,13.333333333333334,14.142857142857142
HSE South West,Mercy University Hospital,2025-02-04,Tuesday,18,34.0,14:00,20,2025-02-04 14:00:00,14,1,4,2,1,6,0,0,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,6.0,50.0,38.0,24.0,21.0,17.0,15.0,30.0,27.142857142857142,28.0,20.0,18.0,17.0,7.0,7.0,9.0,22.666666666666668,16.714285714285715,18.0,11.0,11.0,11.0,16.0,16.0,16.0,15.666666666666666,14.428571428571429
HSE South West,Mercy University Hospital,2025-02-04,Tuesday,18,30.0,20:00,11,2025-02-04 20:00:00,20,1,4,2,1,6,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,1,1,0,1,34.0,6.0,50.0,38.0,24.0,21.0,17.0,23.333333333333332,29.0,20.0,28.0,20.0,18.0,17.0,7.0,7.0,19.666666666666668,17.285714285714285,18.0,18.0,11.0,11.0,11.0,16.0,16.0,18.0,14.714285714285714
HSE South West,Mercy University Hospital,2025-02-05,Wednesday,18,10.0,08:00,14,2025-02-05 08:00:00,8,2,5,2,1,6,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,1,0,1,1,30.0,34.0,6.0,50.0,38.0,24.0,21.0,24.666666666666668,27.428571428571427,11.0,20.0,28.0,20.0,18.0,17.0,7.0,15.0,18.285714285714285,18.0,18.0,18.0,11.0,11.0,11.0,16.0,18.0,15.0
HSE South West,Mercy University Hospital,2025-02-05,Wednesday,18,37.0,14:00,11,2025-02-05 14:00:00,14,2,5,2,1,6,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,10.0,30.0,34.0,6.0,50.0,38.0,24.0,25.666666666666668,29.285714285714285,14.0,11.0,20.0,28.0,20.0,18.0,17.0,12.0,17.428571428571427,18.0,18.0,18.0,18.0,11.0,11.0,11.0,18.0,16.0
HSE South West,Mercy University Hospital,2025-02-05,Wednesday,18,36.0,20:00,4,2025-02-05 20:00:00,20,2,5,2,1,6,0,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,1,1,0,1,37.0,10.0,30.0,34.0,6.0,50.0,38.0,27.666666666666668,29.0,11.0,14.0,11.0,20.0,28.0,20.0,18.0,9.666666666666666,15.428571428571429,18.0,18.0,18.0,18.0,18.0,11.0,11.0,18.0,17.0
